Frame,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,21_x,21_y,21_z,22_x,22_y,22_z,23_x,23_y,23_z,24_x,24_y,24_z,25_x,25_y,25_z,26_x,26_y,26_z,27_x,27_y,27_z,28_x,28_y,28_z,29_x,29_y,29_z,30_x,30_y,30_z,31_x,31_y,31_z,32_x,32_y,32_z
46,967.3179,462.4063,-452.4463,963.697,448.9767,-423.5473,964.2284,448.6788,-423.6709,964.6369,448.4708,-423.8331,957.3741,449.1457,-457.0922,953.5007,449.0036,-457.147,949.0627,449.1216,-457.0952,950.9508,452.9293,-276.0266,928.3376,455.9519,-430.1313,964.9595,475.3676,-395.762,957.185,477.2758,-440.5871,970.8908,519.5879,-163.9792,887.0948,515.8712,-491.798,1060.7462,518.083,-232.5153,970.7362,531.2816,-716.4532,1150.1299,500.0668,-375.1633,1045.4771,510.6229,-796.5809,1174.1588,487.4683,-410.9074,1068.2308,504.2587,-869.2237,1175.4077,482.5976,-438.4933,1067.1367,495.4729,-843.0421,1166.1492,486.7299,-394.6245,1062.418,496.9904,-793.0515,872.996,657.0796,95.999,817.9087,656.4792,-95.7379,1008.3881,676.0845,-212.9091,891.5026,686.6929,-560.886,945.0677,806.5009,-11.4765,854.8762,828.2802,-420.0377,927.7839,823.8645,4.1139,834.1887,850.9857,-411.4443,1007.1811,837.2994,-120.5415,892.403,864.2724,-588.8497
47,967.2511,478.1912,-438.1418,963.6959,465.8794,-408.1654,964.2939,465.8373,-408.2892,964.7978,465.7838,-408.4462,957.2943,465.0938,-441.348,953.3441,464.7696,-441.3882,948.8535,464.8175,-441.3293,951.8641,470.32,-259.1226,928.2136,471.7737,-418.3133,965.0799,491.2717,-381.2605,957.1258,492.4813,-425.6912,973.9869,535.5629,-145.098,887.4336,529.9613,-475.6253,1062.4108,536.4395,-218.2674,964.1896,553.1289,-647.6011,1150.3769,516.3452,-327.184,1040.4935,531.6636,-675.2481,1175.0183,504.109,-352.8948,1076.983,532.4976,-732.6672,1175.7732,499.5381,-375.0764,1064.3742,513.8434,-707.1894,1166.5479,504.4646,-343.3771,1059.2022,516.0671,-669.7707,877.7022,670.0113,95.8375,818.499,670.2179,-95.5389,1012.7039,677.0112,-170.0114,892.6549,686.8274,-550.5119,945.6299,806.371,0.1195,855.0476,829.08,-404.2346,928.0848,823.0726,13.5227,834.0787,851.7267,-394.8299,1007.3167,837.2839,-91.0364,892.4329,864.2837,-575.2206
48,967.3111,478.1657,-452.1134,963.6912,465.4485,-421.3084,964.3072,465.3187,-421.4329,964.8391,465.3249,-421.5947,957.2903,465.7317,-453.0272,953.2904,465.6677,-453.0876,948.7603,465.6843,-453.0463,952.1979,470.7329,-269.5186,928.1246,474.0779,-416.1362,965.1296,491.3266,-394.8604,957.3422,492.9775,-437.3072,974.7442,538.756,-157.2156,887.4144,532.1639,-476.689,1064.5544,539.5413,-223.8993,962.8344,551.3926,-671.3567,1151.9512,519.7146,-347.3464,1040.1268,531.5185,-717.7654,1176.6542,507.3465,-376.5289,1082.3182,535.6721,-780.4919,1177.1068,502.2263,-400.1996,1063.1415,513.9596,-752.9361,1168.2372,506.5586,-364.2142,1058.9074,516.3426,-712.5241,879.3016,673.8616,95.4262,818.648,672.8964,-95.0943,1012.5294,677.9664,-187.9567,892.0623,686.7685,-557.8856,945.6549,806.3337,-2.4616,855.1124,829.5924,-390.355,928.1878,822.6568,12.4548,834.2976,850.8633,-372.8971,1007.3495,837.2624,-95.4025,893.1868,864.5928,-527.0092
49,967.277,480.2257,-454.2177,963.643,467.0273,-423.2534,964.2848,466.83,-423.3806,964.8468,466.789,-423.5468,957.2174,467.4773,-454.3273,953.2233,467.382,-454.3907,948.6912,467.3232,-454.3533,952.728,471.67,-271.3609,928.0486,475.4231,-414.5517,965.1056,493.1701,-397.1893,957.2893,495.2004,-438.9632,975.5355,539.3709,-159.9768,887.0964,533.0618,-475.6346,1065.9924,539.5735,-224.8496,955.8978,552.563,-685.4265,1152.6941,519.7971,-351.9419,1038.7563,530.808,-756.9743,1177.1523,507.5851,-381.7786,1080.0985,537.6768,-824.1029,1177.6414,502.3586,-407.521,1062.6288,513.7311,-795.9228,1169.0429,506.7156,-369.5678,1057.9398,515.1931,-752.2699,880.1716,675.3927,95.534,818.7824,674.6528,-95.1951,1011.5333,678.0074,-200.2632,891.6855,686.701,-560.1949,946.121,806.3239,-3.5325,855.5057,830.4151,-376.4351,928.9854,822.5797,12.3116,836.8839,850.8294,-358.614,1007.3539,837.2531,-96.6488,894.1068,864.9567,-511.0669
50,967.3535,481.9026,-446.784,963.7037,468.5099,-416.0299,964.3663,468.3626,-416.157,964.9473,468.2925,-416.3156,957.3506,468.548,-447.3505,953.3735,468.6594,-447.4087,948.842,469.0049,-447.3691,952.7799,472.638,-265.0259,928.3573,476.4695,-408.6412,965.1115,494.6606,-389.8973,957.2753,497.0504,-431.9139,975.1284,539.4213,-155.6042,887.0453,534.5314,-471.8728,1065.932,537.7379,-218.3903,960.4922,551.5687,-686.1024,1153.2857,518.7833,-348.0419,1042.611,531.7491,-758.8113,1178.0344,507.5076,-378.4783,1093.1715,537.7551,-827.4239,1178.7118,502.7339,-404.1546,1066.4607,516.2041,-798.1783,1170.3099,506.3777,-365.8918,1063.6814,518.3141,-753.5991,880.1614,675.4524,94.9,818.8094,674.9461,-94.5451,1010.7896,677.9406,-211.1234,891.4388,686.6845,-551.6418,946.1507,806.2946,-23.5969,855.5372,831.1975,-367.4754,929.1697,822.6116,-8.521,837.496,850.8005,-351.4235,1007.3163,837.2385,-116.1773,894.9242,865.3139,-503.5949
51,967.7109,498.4182,-443.4766,964.1708,486.1582,-412.5375,964.9426,486.1815,-412.662,965.6507,486.2254,-412.8186,957.532,485.3308,-444.0103,953.4253,485.0197,-444.0667,948.8298,485.0129,-444.0266,953.8832,490.5113,-261.6151,928.7858,491.4417,-406.0037,965.8296,511.7039,-386.5995,957.6513,512.6522,-428.6148,976.7215,555.4513,-151.2075,887.7366,549.3562,-471.8007,1066.3402,557.7961,-218.7657,974.7853,584.1849,-679.1373,1154.35,538.2562,-348.998,1043.7116,549.0555,-714.7809,1179.6523,525.8806,-378.4102,1107.3253,545.5356,-778.9219,1179.8266,520.712,-403.13,1069.6009,532.5721,-747.3572,1171.2475,525.2707,-366.5343,1067.4107,535.1844,-707.6807,882.5407,689.9129,94.9141,820.9551,688.7803,-94.571,1011.0007,679.8954,-166.5475,892.5745,687.1842,-558.508,946.1828,806.4462,23.4388,856.0435,831.9112,-367.8115,929.5779,822.6547,39.3951,838.9176,850.7777,-355.026,1006.7918,837.387,-54.9497,896.2035,865.4399,-502.3032
52,968.0029,499.21,-470.0531,964.4085,487.6288,-438.1835,965.2519,487.5574,-438.3033,966.0728,487.5493,-438.4648,957.7429,487.1099,-470.924,953.629,486.6852,-470.9803,948.959,486.6553,-470.9523,954.8494,492.1956,-282.0746,928.9528,494.1648,-431.5889,966.0935,512.4974,-411.1555,957.9307,513.9559,-454.8281,977.3543,559.9187,-169.8833,887.9453,551.2833,-499.19,1068.1149,560.9805,-239.1498,982.3919,587.9856,-720.2953,1155.5396,540.5367,-370.369,1046.6816,552.2234,-786.0338,1180.5761,528.3406,-400.87,1115.3166,546.4277,-858.8662,1180.8381,522.6521,-427.6512,1079.9091,534.8839,-825.1805,1172.0982,526.8411,-388.7125,1079.8881,536.5593,-779.4463,882.527,692.961,94.9862,820.8282,691.7201,-94.6447,1010.6529,680.0622,-204.4645,892.3376,688.2564,-567.784,946.18,806.7512,-9.1464,855.9445,831.8381,-359.8664,929.3184,823.7808,8.0311,839.0437,850.3297,-341.999,1006.3059,838.1374,-91.5266,896.11,865.4576,-487.088
53,968.0312,500.1795,-483.8314,964.4035,487.6968,-450.4392,965.2574,487.5761,-450.5828,966.0767,487.5821,-450.749,957.7239,488.002,-482.7263,953.5982,487.9183,-482.7813,948.9392,487.8731,-482.7609,954.9941,492.3136,-286.6142,928.9368,495.7077,-435.0551,966.132,512.7664,-422.3442,957.9127,515.1893,-465.6924,977.4725,560.4125,-167.1021,887.9585,551.6883,-496.046,1068.8767,560.7008,-233.7902,970.5534,578.984,-717.0267,1155.8774,540.0594,-372.3744,1046.5723,552.8746,-800.6981,1180.713,528.3907,-405.4346,1110.6281,556.8679,-874.0211,1180.9869,523.0115,-433.483,1073.1974,536.3901,-845.4621,1172.4187,526.7768,-391.3885,1072.3234,537.8038,-796.3713,881.6584,692.6619,96.7138,820.6437,691.6528,-96.3532,1011.0477,679.9209,-207.3006,892.2112,689.286,-565.1615,946.3272,806.7552,-9.762,855.3434,831.7814,-352.7959,929.3041,823.923,7.1102,838.6535,850.2386,-334.3721,1006.0661,838.1293,-93.6461,896.0923,865.4632,-483.7078
54,968.1216,502.1996,-490.7553,964.5509,489.4034,-457.9874,965.4543,489.3135,-458.1292,966.3068,489.3202,-458.2896,957.7901,489.624,-490.1868,953.6124,489.7523,-490.2484,948.9278,489.913,-490.2385,955.1925,493.587,-294.7173,928.9411,497.3256,-442.9463,966.2013,514.6592,-429.2446,957.8914,517.418,-472.5465,977.3104,559.6477,-173.0591,887.9526,552.7601,-504.384,1068.5298,559.3336,-239.2311,967.6609,576.5203,-732.7139,1155.933,540.2511,-377.7384,1046.902,553.7412,-818.4049,1180.848,528.6755,-410.9933,1104.2277,558.3965,-892.327,1181.2568,523.5763,-439.4007,1072.4383,538.8232,-862.1656,1172.7898,527.173,-396.9914,1070.9786,540.458,-813.4188,881.2094,691.7081,97.6758,820.6102,691.7436,-97.3293,1011.0108,679.7857,-204.8281,892.1062,690.49,-562.421,946.4087,806.7433,-9.6911,855.1131,831.6246,-353.4671,929.3025,823.5893,7.9046,838.0869,849.974,-335.6496,1005.9342,838.1165,-94.029,896.0688,865.4818,-486.9787
55,968.5079,506.2616,-488.3092,965.1339,493.6429,-455.0108,966.0281,493.5029,-455.1562,966.8692,493.5187,-455.3239,958.3324,494.1139,-488.4118,954.0995,494.1305,-488.471,949.4071,494.0845,-488.456,955.7307,498.1976,-291.0382,929.2797,501.8471,-444.1892,966.4936,518.5581,-426.6585,958.3389,520.9664,-471.3997,977.5701,564.8694,-169.7304,888.3047,558.4178,-504.207,1068.5987,567.4527,-237.2861,965.5348,581.8058,-728.3368,1156.4004,546.5708,-383.5213,1046.3497,559.2921,-817.8483,1181.1578,534.4326,-418.2353,1076.0631,555.4843,-892.7197,1181.6029,529.0635,-446.425,1069.7792,544.8525,-865.0259,1173.1514,532.5451,-403.0513,1066.0413,545.3692,-814.0625,881.3686,696.2612,99.3902,820.8678,696.8049,-99.0387,1011.5101,680.1722,-202.4932,892.5152,692.9338,-569.0429,946.5238,806.7364,21.4637,855.1155,831.533,-331.0975,929.2946,823.4109,40.7108,838.0635,849.592,-309.5775,1005.9112,838.1588,-57.2696,896.2586,865.586,-452.0989
56,968.7051,507.208,-488.8795,965.2266,494.8417,-455.9302,966.1535,494.8429,-456.0716,967.0243,494.9309,-456.2313,958.3581,495.0202,-488.5605,954.0844,495.2548,-488.6212,949.3789,495.4827,-488.604,956.112,499.7245,-293.3799,929.3418,503.6399,-443.8036,966.8987,519.4863,-427.9854,958.4817,522.4504,-471.878,977.4427,566.2894,-173.4363,888.8784,559.0833,-504.8592,1068.7883,566.9102,-238.5745,965.4139,581.4831,-729.9427,1156.616,547.3054,-379.7304,1046.1527,559.8965,-818.4109,1181.5094,536.0189,-413.3478,1071.1937,555.7384,-892.7774,1182.0909,530.6875,-442.141,1068.8444,545.8225,-864.3703,1173.6361,534.0101,-399.1927,1063.9214,545.8362,-814.31,881.0712,696.9077,99.8438,820.8706,697.4117,-99.5073,1011.4428,680.2207,-192.3787,892.4498,694.4864,-565.3729,946.6664,806.7262,18.912,855.11,831.5063,-340.6966,929.3018,823.1395,36.5796,837.9487,849.5687,-321.6668,1005.2744,837.5695,-63.6668,896.2273,865.7847,-467.8308
57,968.6951,509.6958,-496.5185,965.3027,497.0857,-463.7122,966.3155,497.09,-463.8518,967.2815,497.1823,-464.0097,958.3534,497.2278,-495.1606,954.067,497.4094,-495.2324,949.3564,497.5847,-495.2297,956.6895,501.3653,-300.6913,929.3969,504.9447,-446.33,966.8917,522.1216,-435.4415,958.3844,524.8559,-477.9448,977.2097,565.8341,-179.7015,889.2227,559.4777,-506.7094,1068.2515,565.5223,-245.6245,966.1634,581.1716,-733.1124,1156.559,547.0573,-386.129,1046.2823,559.7818,-821.7789,1181.4504,535.6374,-420.366,1071.3225,555.6585,-896.1978,1182.0813,530.5416,-449.2904,1068.7983,545.4787,-867.7639,1173.745,533.7883,-405.5648,1064.3082,546.7443,-817.6257,881.1147,696.2202,99.8444,821.0427,697.8215,-99.5102,1011.4647,680.1628,-192.2149,892.4209,695.9694,-563.6719,947.2241,806.7208,23.1828,855.1009,831.4884,-335.1977,929.5077,822.6511,41.4961,837.7671,849.5667,-315.3549,1005.2804,837.4051,-58.3745,896.2134,866.1012,-461.6046
58,969.6174,508.7665,-492.9095,965.9351,496.6498,-460.3633,967.0292,496.6205,-460.4953,968.0893,496.6269,-460.6452,959.084,496.2907,-491.8111,954.8478,496.2521,-491.8834,949.9432,496.5885,-491.8801,957.3035,500.6433,-300.1478,930.37,503.6955,-445.532,967.9731,520.9768,-433.0164,959.275,523.5037,-475.5094,977.127,565.906,-183.6734,890.5016,558.3587,-508.9863,1068.19,564.5626,-253.3616,972.3094,580.0516,-736.722,1157.1681,545.9011,-390.3761,1049.9413,560.1492,-820.7925,1181.5545,534.6829,-424.0804,1073.4294,554.4776,-895.3711,1182.3582,529.9895,-452.8106,1069.7979,545.315,-865.5679,1174.4057,533.1722,-409.6129,1067.126,546.2936,-816.1127,881.2438,696.1661,99.8188,821.5249,697.5949,-99.4871,1011.9379,680.1194,-187.0835,892.632,696.9035,-562.4125,947.9584,806.8169,30.8454,854.9736,831.4559,-338.3495,929.8547,822.6698,49.4528,837.1248,849.6473,-319.0462,1005.3567,837.3691,-48.7777,896.0858,866.5135,-465.2078
59,970.6694,508.8631,-490.3357,966.736,496.7199,-458.2532,967.8403,496.5969,-458.3875,968.9035,496.5066,-458.5377,960.0239,496.3158,-489.9718,955.9113,496.158,-490.0432,950.9739,496.4991,-490.0414,957.5923,500.4025,-299.242,931.4081,503.4835,-445.82,969.0054,520.8574,-430.6777,960.3444,523.3822,-473.5172,977.0511,565.8367,-183.0475,891.6028,558.1619,-509.597,1068.1325,563.8559,-251.7272,974.9816,580.1352,-735.5605,1157.2532,544.9664,-388.749,1052.6823,559.7628,-816.6768,1181.5125,534.3046,-422.5007,1103.7477,560.6431,-891.502,1182.4237,530.0577,-451.1012,1080.8548,545.071,-861.6407,1174.5471,533.0024,-407.9877,1068.624,546.1239,-811.9529,881.2631,696.056,99.7959,821.8316,697.3561,-99.465,1012.2076,680.1005,-190.1935,892.8007,697.4125,-564.6589,948.3033,806.9129,25.1843,854.9031,831.4309,-341.3292,929.9685,822.6899,43.3846,836.5988,849.7162,-322.3221,1005.3606,837.3693,-56.9961,895.9296,866.7816,-469.5114
60,971.6566,508.7611,-483.2819,967.4599,496.5454,-452.7106,968.5191,496.3693,-452.8435,969.5216,496.2371,-452.9848,960.9587,496.2432,-484.6924,957.0355,496.0229,-484.7705,952.2201,496.2991,-484.7855,957.6839,500.1965,-298.0977,932.4937,503.2713,-443.6855,969.8857,520.7105,-425.5033,961.458,523.0979,-468.8424,976.7761,565.1297,-179.7674,892.823,558.1685,-506.8905,1066.7552,563.0028,-249.4481,983.6039,578.8427,-735.1156,1157.2305,544.3358,-387.1683,1054.2431,559.4422,-811.4889,1181.2807,533.9428,-420.6753,1113.8783,561.2386,-890.7438,1182.3941,529.8572,-450.7071,1085.8761,544.6977,-858.2307,1174.5202,532.6381,-406.8435,1069.7938,545.8168,-806.2097,881.2473,695.8991,99.5787,821.9802,697.2794,-99.2545,1012.1624,680.4313,-192.6346,892.7704,697.5532,-564.5516,948.4466,806.9905,22.6754,854.9032,831.413,-342.156,929.993,822.6852,40.9276,836.2252,849.7722,-322.8514,1005.318,837.3695,-59.7807,895.817,866.8949,-469.9109
61,972.4071,508.4855,-473.824,968.0031,496.1287,-443.5795,968.986,495.9165,-443.7086,969.903,495.768,-443.8485,961.7183,496.0438,-476.5587,957.9585,495.8365,-476.6323,953.3298,496.0831,-476.6394,957.6666,499.8498,-293.143,933.4629,503.0253,-442.2952,970.4969,520.4979,-416.9891,962.3043,522.8331,-461.6479,976.5092,564.5711,-178.0862,893.2862,558.362,-505.8578,1065.9809,562.1043,-248.3733,986.0146,578.0517,-728.5181,1157.2667,544.0664,-382.4064,1055.9,559.1179,-804.9279,1181.2498,533.8766,-415.6155,1117.3399,560.7098,-886.6244,1182.3881,529.6805,-446.3612,1090.2325,544.4196,-852.6929,1174.5113,532.2997,-402.1572,1073.9901,544.8688,-799.4929,881.244,695.7813,99.111,822.1077,697.057,-98.7898,1012.0971,680.8862,-200.8032,892.7453,697.5427,-565.2502,948.455,807.1777,22.2941,854.9348,831.402,-339.8371,929.9797,822.705,39.5951,836.0046,849.7686,-319.6532,1005.2918,837.4619,-62.1659,895.7007,866.905,-466.384
62,972.6981,502.5716,-459.2521,968.5881,489.2351,-427.873,969.4228,488.8188,-428.0097,970.1665,488.3921,-428.1543,962.3833,489.7489,-459.7086,958.7487,489.8958,-459.7703,954.479,490.3666,-459.7651,957.6852,493.2869,-276.0408,935.2465,495.847,-421.7768,970.8125,515.6676,-402.3707,962.8495,515.9089,-445.3366,976.5587,558.4357,-165.5069,893.7647,554.6071,-488.4614,1065.3907,556.6166,-235.3674,982.5274,575.5485,-709.8923,1157.9313,542.3768,-371.2362,1055.0456,553.7904,-792.3676,1181.5094,531.8982,-404.1718,1110.1626,555.2746,-869.6499,1182.8053,527.1875,-433.9756,1078.2206,538.3674,-837.4101,1175.2884,530.1842,-390.8846,1071.0714,540.11,-787.1665,881.404,691.608,99.0135,822.1708,692.0305,-98.6902,1012.061,680.8731,-203.2497,892.7523,697.3297,-566.5429,948.455,807.2614,13.8372,854.8286,831.3657,-356.3212,929.9991,822.6996,31.2717,835.0706,849.7671,-338.6137,1005.3001,837.687,-74.505,895.4023,866.8992,-491.2462
63,972.851,501.539,-471.1939,969.0969,487.6007,-438.3067,969.9368,487.0531,-438.4522,970.6651,486.5168,-438.5971,962.6066,488.4613,-468.4196,958.8233,488.7121,-468.4883,954.5307,489.1638,-468.4926,957.83,491.2528,-281.2904,935.6196,493.8471,-423.0367,971.1306,514.7233,-412.7804,962.8996,514.9636,-453.8049,976.592,554.4833,-168.9915,894.2062,553.1844,-489.3891,1065.2109,550.9653,-237.9662,978.7553,574.9171,-710.1089,1158.0139,540.4068,-374.1237,1054.6088,550.7668,-793.4847,1181.6001,530.6752,-407.0893,1109.2098,554.9963,-870.0723,1183.0155,525.9397,-437.0065,1078.3405,537.12,-837.9404,1175.5064,528.5656,-393.7963,1070.7463,537.0683,-788.1644,881.4151,689.3892,98.4539,822.212,689.785,-98.127,1012.0543,680.9022,-214.0748,892.7411,697.1966,-566.2466,948.546,807.3806,9.1894,854.6839,831.3496,-349.8742,930.0936,822.7716,27.8912,834.525,849.8063,-330.5733,1005.4636,837.8021,-76.9201,895.1566,866.895,-481.193
64,972.9253,499.397,-469.8358,969.1888,485.3552,-437.0715,969.9755,484.8032,-437.2116,970.6555,484.3165,-437.3544,962.6958,486.3109,-468.134,958.9406,486.5201,-468.2036,954.7949,486.8342,-468.208,957.7834,489.41,-280.3612,936.1594,491.7786,-424.4534,971.2698,512.4764,-411.5145,963.0898,512.8225,-453.5887,976.5716,553.2724,-167.7591,894.7165,551.9082,-489.53,1065.1594,549.3851,-233.2594,978.4501,572.926,-711.0935,1158.1435,538.6918,-368.6129,1054.2137,549.8664,-794.8575,1181.66,529.0277,-400.0992,1081.9918,548.8774,-871.2174,1183.115,524.8178,-430.7646,1077.6622,536.9545,-838.8492,1175.7391,527.3537,-388.3953,1070.1006,536.1816,-789.21,881.398,688.4206,98.4522,822.3828,688.9193,-98.1253,1012.1458,680.9791,-211.1683,892.7011,697.0877,-568.2753,948.5987,807.3728,10.0817,854.4683,831.3454,-339.3878,930.297,822.6286,29.1169,834.2925,849.8567,-318.4331,1005.4937,837.8451,-76.1391,894.6649,866.8953,-467.908
65,972.9825,497.1048,-445.5255,969.1816,483.5564,-414.4423,969.9502,483.0565,-414.5738,970.628,482.6483,-414.717,962.7441,484.6161,-447.1817,959.0834,484.8301,-447.2497,955.1094,485.0984,-447.2505,957.7625,488.1376,-264.1171,936.5697,490.5651,-415.4893,971.3826,510.0818,-389.2418,963.3519,510.6516,-433.6421,976.7301,552.993,-153.4286,894.7286,550.8643,-482.2926,1065.3865,549.1515,-211.397,976.1515,571.4341,-698.8158,1158.9547,537.7803,-342.353,1052.5275,549.4594,-776.6593,1182.2918,527.514,-370.8441,1084.6508,554.6628,-849.4442,1183.8551,523.7245,-401.4117,1072.9243,536.7185,-818.2627,1176.7493,526.3577,-361.7413,1067.5906,535.8151,-770.992,881.4032,688.1318,98.4916,822.6186,688.4086,-98.1618,1012.1724,680.9909,-200.1446,892.5742,697.0057,-574.386,948.6594,807.3556,11.1407,854.2661,831.3368,-347.5755,930.5641,822.5386,29.4458,834.1371,849.8917,-327.0725,1005.5245,837.8661,-75.8715,894.1748,866.8792,-476.5203
66,973.0384,465.9724,-484.7507,969.3268,453.5294,-451.3593,970.0463,453.323,-451.5043,970.6629,453.1333,-451.6941,963.0072,453.7871,-481.0106,959.304,453.8094,-481.0589,955.151,453.6297,-481.0315,958.1177,457.9021,-293.162,936.4959,459.2731,-428.5482,971.5876,478.944,-425.61,963.5455,478.6934,-465.2685,976.7649,520.375,-171.287,895.3034,519.0814,-485.6104,1065.2721,522.3992,-246.9173,967.7974,541.464,-701.9589,1157.4047,509.91,-395.2449,1049.0705,515.8506,-785.5681,1181.7529,496.9459,-430.2567,1067.6126,509.0429,-857.8814,1183.4379,492.7699,-460.6839,1068.5511,499.2389,-829.9289,1175.8931,497.941,-416.4818,1065.6955,502.2027,-782.2062,878.8729,658.5613,98.4184,821.9808,652.5945,-98.0861,1011.1496,680.9912,-266.684,894.9013,693.3843,-595.0437,948.1759,807.2932,-66.1877,853.6704,830.5068,-428.2055,930.2969,822.5384,-51.9014,833.9505,849.3621,-418.2159,1006.3891,838.046,-185.0597,893.7518,866.7756,-600.3801
67,973.0315,458.6819,-462.7853,969.2319,446.2375,-431.9182,969.8922,445.8975,-432.0397,970.4354,445.6093,-432.2051,962.9852,447.0615,-461.6804,959.3522,447.3852,-461.7261,955.3687,447.6127,-461.6838,958.1107,451.6432,-280.5272,936.7175,453.4449,-416.9193,971.8092,471.9142,-405.5641,964.2201,471.5613,-445.5877,977.5426,519.0218,-167.3634,894.7938,514.8088,-475.9328,1067.1204,516.5782,-243.9359,966.3944,537.9428,-704.3402,1157.7343,503.4277,-387.5121,1046.6202,509.0473,-804.7173,1181.8215,490.8375,-421.2238,1062.4717,501.5961,-879.0057,1183.5962,487.0097,-451.0143,1065.3993,494.3249,-849.7851,1176.2167,491.284,-407.8981,1061.6224,496.4077,-801.0475,877.4199,657.0716,97.848,821.2443,649.4173,-97.4899,1010.228,678.1429,-279.6315,894.7775,687.0233,-595.234,947.7947,807.307,-93.1792,853.4335,830.2853,-428.9349,930.2941,822.7242,-79.6193,833.814,849.0928,-418.0165,1007.9592,838.047,-210.1369,893.695,866.8783,-598.5293
68,973.1766,458.3188,-463.0407,969.3653,445.2285,-432.0996,970.042,444.8835,-432.2153,970.5791,444.5309,-432.3785,963.0762,446.3053,-462.2902,959.5011,446.744,-462.3344,955.5115,447.1496,-462.2977,958.1571,450.4423,-280.54,937.1832,452.8309,-418.6348,972.2393,471.5611,-405.8066,964.4733,471.636,-446.2778,977.7429,514.7176,-162.901,896.0668,515.2776,-477.8571,1067.7522,513.284,-219.9499,968.6992,535.6424,-705.429,1157.7799,500.9562,-354.9465,1045.9539,509.6129,-802.366,1181.8794,491.0661,-385.7057,1068.9904,511.7459,-875.6329,1183.6804,487.0672,-417.3392,1065.7866,494.9315,-849.007,1176.2274,489.8714,-375.2381,1061.6431,495.8738,-799.1207,877.2975,656.3769,98.3917,820.9562,650.7056,-98.0304,1010.0934,676.8004,-278.7201,894.6884,686.7409,-593.9771,947.6194,807.2218,-14.408,853.3139,830.3048,-402.2494,930.1836,822.8906,4.3455,833.8098,848.6097,-387.6736,1007.9561,838.2736,-115.4358,894.1332,866.929,-554.9057
69,973.3363,460.0542,-460.6529,969.3956,446.4621,-429.3306,970.057,446.0127,-429.4509,970.5751,445.6232,-429.6102,963.1155,447.367,-460.0874,959.5846,447.5697,-460.1473,955.6551,447.8167,-460.1198,958.1437,451.1736,-277.4788,937.2867,454.0426,-418.0193,972.3668,473.2121,-403.4542,964.5779,474.1373,-444.7864,977.5972,515.336,-158.1416,896.3793,515.6632,-480.267,1068.5707,513.5998,-211.0383,969.4116,534.1973,-702.8769,1158.6113,500.5855,-347.5477,1046.1615,510.5656,-782.809,1182.9041,490.0094,-378.2379,1070.548,507.3553,-855.3464,1184.5903,485.9684,-410.1361,1066.066,495.6515,-828.3487,1176.936,488.8023,-367.7704,1062.7683,496.7924,-778.7193,876.9575,655.5023,98.5928,820.7858,651.5634,-98.229,1009.7607,676.7161,-251.897,894.99,686.7051,-591.2428,947.6218,806.764,2.2027,853.2138,830.2293,-378.6494,930.2177,822.8809,20.6979,833.8026,847.9767,-361.502,1008.7354,838.3008,-92.6102,894.1414,866.4804,-524.4659
70,973.3297,414.4937,-461.171,969.4082,401.0223,-429.77,970.0491,400.803,-429.9059,970.5413,400.7548,-430.0943,963.3527,401.5622,-465.0443,959.7883,401.7039,-465.0821,955.7482,401.8472,-465.07,958.1054,407.1008,-280.4597,937.0245,409.0394,-441.8552,972.3117,427.0004,-404.5908,964.6,428.8718,-451.5206,977.4186,472.6146,-157.2643,897.3937,475.4435,-511.7591,1068.9112,472.4382,-208.6393,972.7562,487.7273,-704.1252,1157.7728,457.5899,-352.3803,1056.8817,467.3794,-751.6332,1182.5632,445.2608,-383.3328,1073.2416,459.4906,-825.5168,1184.4654,441.6062,-412.4841,1072.1608,450.2191,-799.4956,1176.4322,444.9837,-370.3275,1071.2349,453.1397,-747.9386,876.6404,615.1967,108.4066,820.9359,609.9777,-108.1009,1002.1957,672.8842,-176.0534,891.5057,686.7265,-570.4726,947.2144,806.0902,51.2928,853.1431,830.1164,-405.6607,929.9829,822.795,67.109,833.8297,847.763,-398.7072,1008.4774,838.323,-59.1518,894.1455,865.9885,-587.0265
