Frame,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,21_x,21_y,21_z,22_x,22_y,22_z,23_x,23_y,23_z,24_x,24_y,24_z,25_x,25_y,25_z,26_x,26_y,26_z,27_x,27_y,27_z,28_x,28_y,28_z,29_x,29_y,29_z,30_x,30_y,30_z,31_x,31_y,31_z,32_x,32_y,32_z
50,1003.2193,470.2035,-278.5317,995.5326,453.5421,-250.5418,994.3001,453.1609,-250.4174,992.8209,452.712,-250.354,992.4003,453.1999,-305.104,989.0056,452.7479,-305.2267,985.3163,452.3387,-305.1708,968.7883,459.2729,-115.4607,961.5026,459.9283,-368.5942,996.8439,484.753,-225.0829,992.5999,484.9128,-297.9379,954.9619,535.8906,52.2293,939.3428,539.0095,-487.3836,1082.5444,539.4454,91.2336,1078.2357,549.0736,-640.613,1201.4307,512.263,-65.8088,1201.9972,512.701,-618.9041,1235.4313,501.6343,-74.2594,1239.0466,504.9197,-705.5915,1239.8296,492.1618,-129.2921,1240.4856,491.355,-662.7835,1226.8768,495.727,-95.3542,1228.0455,494.0427,-608.2019,813.4608,710.3562,186.7017,794.3342,720.7582,-186.3987,980.1268,713.8627,307.113,978.0246,727.5113,-242.1967,909.3843,882.2621,499.5149,898.5575,907.4023,-27.0912,881.1687,907.1248,515.246,870.4319,935.0081,-9.3778,975.6388,921.9984,485.8922,971.3722,942.7412,-46.2398
51,1004.856,471.538,-255.5653,997.3337,454.2257,-230.1796,996.2375,453.9032,-230.0555,994.8727,453.6403,-229.9979,994.2323,454.4513,-283.6979,990.9144,454.4677,-283.8092,987.1001,454.646,-283.7654,971.1863,460.0432,-104.7568,963.443,461.9562,-351.5448,999.2386,486.3167,-205.6649,994.8014,487.6244,-276.6828,956.3944,534.8557,53.0141,943.6118,541.8386,-471.2363,1086.0991,540.021,95.5565,1085.3423,553.3461,-621.4915,1202.4052,511.8331,-63.0116,1205.5486,516.5511,-594.7789,1235.3473,503.0438,-73.9589,1240.523,510.4392,-677.7723,1240.0053,493.9435,-124.7393,1242.2937,497.135,-635.4879,1227.8185,495.323,-94.4415,1230.8351,497.8658,-583.8285,814.437,711.4624,186.3317,794.3737,728.6608,-186.0518,980.8446,713.6151,299.2874,978.7089,728.8977,-241.5013,910.1045,880.199,481.9901,900.6417,907.1219,-21.7834,882.0966,901.7256,496.833,871.0366,934.752,-1.6174,976.6005,921.1293,475.7386,972.8286,942.5591,-21.0296
52,1005.9404,474.3076,-249.5435,998.0085,456.3293,-225.1072,996.9222,456.0498,-224.9858,995.5617,455.8541,-224.9448,994.8835,456.6214,-278.3211,991.5678,456.7082,-278.423,987.7827,457.1501,-278.3905,972.5891,463.4075,-103.3811,964.0421,465.6429,-348.7646,1000.3825,489.2323,-201.2822,996.0189,491.0499,-271.6675,957.2851,534.244,59.7917,944.2189,542.9629,-466.452,1086.842,539.8093,98.2663,1084.8735,555.5392,-617.4375,1202.0534,512.3482,-58.5898,1205.9066,519.4406,-594.7914,1235.2126,501.2859,-69.2049,1240.6643,512.2068,-677.461,1240.0293,494.1233,-122.6712,1242.9419,498.678,-634.3726,1227.8497,494.9924,-89.6942,1231.7406,498.5409,-583.6089,814.472,712.0382,185.14,794.5926,727.9583,-184.8635,981.0776,714.8445,291.8976,979.0956,730.9429,-238.2884,910.086,880.2062,464.2009,902.2012,906.4946,-8.8309,881.6818,901.7198,477.7681,871.037,934.1537,12.4223,977.1441,921.0342,452.4369,974.1124,942.5625,-2.0186
53,1006.5566,475.441,-252.6854,998.4848,457.294,-227.2631,997.4003,456.9799,-227.2023,996.0669,456.7863,-227.2036,995.2996,457.6983,-281.9485,991.996,457.8899,-282.0428,988.2805,458.4385,-282.0332,973.8509,464.2152,-103.2359,964.5297,466.5869,-352.7771,1000.8574,490.636,-203.2234,996.4614,492.8803,-275.5572,958.2433,535.9391,57.2139,944.1394,541.4987,-468.2958,1088.9357,539.1375,89.7499,1084.6255,554.7488,-622.3246,1201.8816,512.4426,-62.2255,1206.1059,517.8612,-603.1391,1235.3281,501.6635,-69.4499,1240.6191,510.9274,-685.7828,1240.0257,494.9714,-122.6655,1243.0967,497.6474,-640.2415,1227.6397,496.106,-91.6108,1231.7745,497.5916,-591.5653,814.6578,713.0909,184.1896,794.7326,727.2882,-183.9252,981.1515,716.795,281.0101,979.0176,731.2815,-232.2778,909.4651,880.3706,456.7935,902.9264,905.5272,5.9573,880.1137,901.8004,471.3447,871.039,932.987,27.9277,976.7199,920.9688,440.7154,974.6621,942.6456,18.6526
54,1008.2072,483.3067,-218.965,999.8165,467.2491,-193.8324,998.5823,466.9923,-193.7852,997.05,466.7574,-193.7931,996.8225,467.9624,-248.5509,993.5416,468.1818,-248.6389,989.931,468.272,-248.6253,974.1868,474.5893,-73.322,965.9967,477.1259,-321.1072,1002.42,498.7482,-170.3869,998.2972,500.699,-242.5359,960.0077,548.556,80.6377,946.1827,555.6079,-439.5343,1090.5065,553.8565,111.3859,1088.7608,567.0143,-584.0596,1202.2857,525.5336,-37.1808,1207.8097,531.3505,-562.7878,1235.444,516.019,-39.8331,1241.9545,523.8826,-643.9923,1240.2639,507.3969,-91.8305,1244.4527,510.2331,-597.9378,1227.6007,509.0359,-64.9273,1232.7397,511.0212,-550.5093,815.4804,725.7771,183.638,794.8382,739.9983,-183.3713,981.3936,716.7599,286.9964,978.8494,731.3628,-231.4937,909.7653,880.072,464.7689,903.5636,905.3042,1.5296,880.1585,901.8313,479.6364,871.1199,932.7725,23.496,976.9168,919.8882,465.0804,976.516,942.4743,18.4094
55,1008.9435,484.47,-202.4643,1000.4554,468.1596,-176.8231,999.3316,468.0694,-176.7943,997.9441,468.1524,-176.8124,997.2862,468.8347,-231.6625,993.9758,469.4125,-231.7443,990.393,470.1273,-231.7384,975.8332,477.9524,-56.7788,966.9662,480.0902,-304.7839,1003.926,499.8341,-154.2561,999.7865,501.9001,-226.5445,960.5844,551.0705,94.2675,948.0282,558.3205,-424.4316,1091.2223,554.6846,125.2692,1089.6403,569.5246,-568.3931,1202.2888,527.2584,-24.3288,1208.5468,534.2986,-548.2508,1235.5054,517.4375,-26.76,1242.6397,528.3568,-628.6524,1240.3384,508.9043,-78.6424,1245.3892,514.2542,-583.4564,1227.4849,510.3372,-51.8424,1233.5881,514.0816,-536.1994,815.5269,729.4826,182.9449,794.9201,742.6576,-182.6821,982.1816,716.9914,283.9334,979.4927,731.1252,-228.6825,909.8388,879.5105,453.8389,903.5738,905.0561,9.5681,880.1511,901.868,468.2355,871.2004,932.4276,32.3406,977.0115,919.7846,452.3171,976.9561,942.088,32.9682
56,1009.458,487.6064,-193.9434,1001.0416,470.7506,-168.9716,999.9353,470.591,-168.9549,998.576,470.6369,-168.9862,997.8091,471.4783,-223.3871,994.4856,472.0697,-223.4716,990.8988,472.7953,-223.4702,976.6251,479.819,-51.5311,967.3368,481.8268,-297.7292,1004.4248,503.2597,-146.6311,1000.2118,505.4168,-218.387,960.4062,553.6175,96.3985,948.8791,557.3552,-412.9465,1091.6691,555.5476,125.5414,1088.9294,570.2567,-556.6751,1202.2375,527.6342,-22.6133,1209.2146,533.3115,-538.2881,1235.6419,516.5785,-24.9191,1243.3068,527.3455,-617.7676,1240.3805,509.8218,-76.6586,1246.108,513.8848,-571.2271,1227.4089,511.1781,-50.0531,1234.4875,513.2849,-525.8136,814.7314,730.9014,179.3763,795.7254,742.0898,-179.1243,982.2686,719.8593,268.2563,980.3069,730.6807,-219.3862,909.082,880.5107,428.3631,903.5161,904.5471,6.3273,878.854,903.4996,441.3275,871.1898,931.5646,27.3287,976.395,920.394,431.4277,976.9892,941.9754,23.9095
57,1009.4791,489.9163,-199.1481,1001.1853,472.7645,-174.4461,1000.0741,472.512,-174.4388,998.7084,472.4551,-174.4811,997.9493,473.4613,-228.5644,994.6369,473.9245,-228.6508,991.0427,474.4508,-228.6515,976.8083,480.5617,-57.5247,967.3817,482.3703,-303.104,1004.2488,505.4995,-152.2401,999.9956,507.467,-223.7483,960.4761,554.503,91.6518,948.5613,557.5437,-413.4035,1091.7432,555.5587,114.3078,1088.8718,570.5523,-553.7678,1202.2634,529.138,-24.5903,1209.0937,534.2544,-538.5406,1235.8795,517.456,-29.1556,1243.2034,528.1923,-617.4432,1240.4726,511.1177,-81.8698,1245.943,514.6475,-570.5594,1227.4253,512.599,-53.2152,1234.3443,514.2793,-526.1105,814.1451,729.2385,172.5607,795.7725,740.2135,-172.2832,982.4559,721.1692,249.5856,980.3272,730.4585,-208.434,908.8328,881.6246,400.6493,903.4962,904.4034,1.6956,877.4259,904.6536,412.6221,870.6759,931.213,21.5937,976.2198,921.6197,401.0133,976.9828,942.056,14.0434
58,1010.0506,494.3137,-194.648,1001.5363,478.5833,-168.977,1000.402,478.5127,-168.962,999.0221,478.5119,-168.9978,998.2864,479.3305,-223.377,995.0232,479.8031,-223.4626,991.5673,480.2037,-223.4647,977.1227,488.1324,-50.9501,967.6007,490.5294,-296.7549,1005.1997,510.7624,-147.5025,1000.9587,512.7441,-219.1575,963.2008,563.9056,92.5693,948.6964,567.1275,-411.7103,1092.9107,566.8481,114.7313,1089.1743,580.811,-552.7659,1203.7732,536.8803,-26.4458,1209.6368,542.2014,-534.8766,1236.9285,526.225,-30.009,1243.4926,535.5612,-614.1552,1241.2867,518.2326,-81.4766,1246.0652,521.8858,-567.6082,1228.0455,520.1421,-54.3429,1234.2503,522.3296,-522.636,814.5302,738.4782,172.8709,795.8041,749.2652,-172.5897,984.6611,722.7498,251.1982,980.1936,730.4196,-213.0765,908.9014,881.8845,407.4333,903.1751,904.1974,2.3863,877.5068,905.1692,420.0732,870.1834,930.7146,23.7204,976.4551,922.0751,406.5959,976.9738,942.1107,26.1594
59,1010.3461,499.3254,-199.0366,1001.8597,483.2365,-173.7226,1000.7272,483.1396,-173.7106,999.3434,483.2161,-173.7493,998.5215,484.072,-228.0867,995.2085,484.6175,-228.1723,991.7412,485.0569,-228.1756,977.447,492.127,-55.4641,967.7446,494.094,-301.7966,1005.3703,515.4093,-151.8181,1001.09,517.4514,-223.4888,962.869,565.7422,87.7778,948.9639,568.5485,-413.5782,1092.6408,568.0255,107.2547,1088.8637,582.0845,-556.1627,1203.6591,538.3865,-34.1486,1209.6672,542.9446,-539.5522,1236.8611,527.3831,-37.7854,1243.8556,536.3594,-618.5809,1241.2355,520.3569,-86.6474,1246.2951,523.0755,-572.3222,1227.9926,521.6495,-60.8175,1234.5481,523.0423,-527.4019,814.4716,739.9922,169.6947,796.1397,750.7753,-169.4234,985.2805,722.9359,246.4429,980.9417,730.1526,-213.2409,908.5422,882.0984,403.7646,902.5343,904.0209,4.981,877.3105,905.958,416.5726,869.5678,930.5452,26.197,976.0523,922.2723,405.1872,976.8465,942.1178,29.5356
60,1010.4695,500.119,-202.357,1002.1313,483.8457,-176.9598,1001.0193,483.7256,-176.9518,999.6402,483.7932,-176.9905,998.7705,484.6434,-231.6787,995.4412,485.2265,-231.7629,991.9378,485.7052,-231.7678,977.7084,492.3509,-57.232,968.005,493.994,-305.5823,1005.3762,516.1038,-154.5843,1001.0732,518.0766,-226.7906,962.8007,566.2255,83.4659,949.1079,568.9923,-418.1993,1092.56,567.5116,103.8198,1088.5372,581.3696,-561.8292,1203.6104,538.0555,-40.17,1209.9837,542.3322,-545.3589,1236.9928,527.5898,-44.4334,1244.5895,535.9523,-625.0792,1241.1952,520.7961,-92.7931,1246.6893,523.1232,-579.4585,1227.9516,521.6564,-66.6924,1234.9535,522.863,-533.3715,814.486,738.7037,170.0107,796.9228,751.3064,-169.7481,985.685,722.6713,249.4296,981.8591,729.7211,-213.5395,908.4793,881.0455,408.1376,901.8255,902.5537,11.9786,876.916,905.4221,420.7707,869.0979,928.6749,34.0286,975.127,921.6618,409.8106,976.8108,942.0558,39.2664
61,1010.5227,500.3782,-214.4174,1002.2475,483.8341,-188.2542,1001.1772,483.6423,-188.2348,999.8376,483.5821,-188.2659,998.959,484.5632,-242.9489,995.6647,485.0999,-243.0321,992.0411,485.6079,-243.0402,977.8875,492.1679,-66.5056,968.1129,493.4885,-314.538,1005.3616,516.2486,-166.0681,1001.0433,518.1088,-238.1835,962.6783,565.6982,75.4238,949.4876,570.0537,-426.4873,1093.0748,566.2563,96.1764,1089.0125,579.6032,-577.0004,1203.5966,538.0904,-51.5082,1210.4132,542.3501,-560.937,1236.9533,527.9742,-56.9965,1244.981,535.7665,-641.663,1241.128,520.3831,-105.8912,1246.7421,522.8241,-596.2298,1227.9024,521.0724,-78.3336,1235.019,522.4195,-549.357,814.5413,737.6133,170.7619,797.3719,751.3828,-170.498,986.1638,721.5556,254.1798,982.3624,729.6633,-216.0356,908.526,879.9384,423.7324,901.4824,902.3724,17.8456,876.8682,904.4346,438.0025,868.7066,928.2056,41.175,974.827,920.3692,430.0491,976.7986,942.1904,45.4004
62,1010.4818,496.1137,-214.4279,1002.2927,479.6444,-188.2399,1001.2398,479.4366,-188.2223,999.9061,479.3407,-188.2542,999.0466,480.2888,-243.0154,995.8434,480.7013,-243.0985,992.3162,481.1485,-243.1066,978.6413,487.8606,-66.2878,968.6436,489.2406,-314.7046,1005.2637,511.978,-166.0513,1001.0033,513.8447,-238.2006,961.613,561.6386,75.8371,949.4066,566.1236,-428.4233,1092.6324,562.7157,97.9007,1087.5518,576.2093,-582.7758,1203.6214,534.4609,-51.9684,1210.7314,539.3619,-567.3782,1237.1352,524.9248,-58.2736,1245.3179,533.0444,-648.8385,1241.2193,517.3292,-108.3086,1247.5526,519.9751,-604.6859,1228.0908,517.9469,-79.4507,1236.0357,519.7036,-556.2421,814.5615,734.9525,171.376,797.4125,748.1808,-171.1073,986.3494,718.2919,256.9513,983.0582,729.3813,-221.963,908.5785,878.7582,425.5015,901.0538,902.1149,14.0605,876.7568,904.0563,439.4596,868.2516,928.1027,36.2112,974.6973,919.0472,429.0855,976.7584,942.5251,35.0797
63,1010.4523,493.7818,-214.4369,1002.317,477.5958,-188.2344,1001.2735,477.3557,-188.2182,999.9414,477.2014,-188.2509,999.1105,478.1543,-243.0621,995.9752,478.429,-243.1454,992.5059,478.7882,-243.1533,979.0799,485.67,-66.1286,969.0217,486.944,-314.8043,1005.1088,509.5852,-166.033,1000.8911,511.413,-238.2207,960.7095,559.6381,76.3417,949.366,564.1475,-430.0142,1092.3681,560.8155,98.9662,1086.6956,574.2224,-585.8095,1203.6517,532.5492,-52.0759,1210.9338,537.8383,-570.561,1237.3016,523.5448,-58.708,1245.549,531.6835,-652.3436,1241.3183,515.912,-109.2711,1248.0434,518.5073,-608.5802,1228.2385,516.3893,-79.8698,1236.5943,518.2863,-559.563,814.5553,733.4797,171.9629,797.4398,746.383,-171.6934,986.4924,716.4756,258.7196,983.5677,729.1089,-224.3599,908.6172,878.0889,426.8878,900.802,901.9128,11.7875,876.6387,903.8514,440.6691,867.9385,928.0434,33.6075,974.602,918.3117,428.6953,976.7372,942.7863,30.5216
64,1010.4095,492.5467,-214.4372,1002.3589,476.6114,-188.2205,1001.3169,476.3257,-188.2055,999.9776,476.1032,-188.2389,999.2029,477.0845,-243.0921,996.1221,477.2214,-243.1757,992.6772,477.4863,-243.1834,979.3003,484.4809,-65.9959,969.2723,485.6103,-315.2208,1004.9496,508.2382,-165.975,1000.7632,510.0217,-238.2383,959.8571,558.5473,77.3026,949.2764,563.0364,-431.8113,1092.1244,559.7815,99.4173,1086.1228,573.0217,-588.2537,1203.6492,531.5424,-52.2085,1211.0574,537.0624,-572.894,1237.4055,522.9645,-59.1448,1245.694,531.0269,-655.0052,1241.3757,515.2209,-109.9914,1248.32,517.7564,-611.4151,1228.3105,515.5701,-80.2096,1236.8829,517.5438,-561.9547,814.5122,732.6054,172.9454,797.4473,745.3097,-172.6792,986.6005,715.3124,261.7362,983.9157,728.906,-225.4328,908.6369,877.6567,430.6674,900.6333,901.7838,11.1236,876.5077,903.7203,444.3976,867.6868,928.0205,33.2129,974.5383,917.8051,430.8029,976.7282,943.0203,29.4983
65,1010.3642,491.8713,-214.7092,1002.4271,476.0764,-188.4009,1001.385,475.7595,-188.3871,1000.0372,475.4904,-188.4209,999.3167,476.4968,-243.5973,996.2764,476.5366,-243.679,992.8393,476.7314,-243.6875,979.4543,483.815,-66.0548,969.4738,484.8128,-316.5875,1004.8889,507.4713,-166.0833,1000.7195,509.2193,-238.718,959.1991,557.8535,77.8133,949.2466,562.4158,-434.0678,1092.0336,559.0828,99.5801,1085.8615,572.265,-590.5536,1203.6348,530.8277,-52.2901,1211.1424,536.5708,-575.2315,1237.474,522.5439,-59.3825,1245.7918,530.692,-657.6562,1241.4261,514.7619,-110.4943,1248.5305,517.3557,-614.1081,1228.3558,515.0008,-80.4405,1237.0845,517.1005,-564.309,814.4238,732.044,174.0315,797.4545,744.6455,-173.7709,986.6444,714.5451,265.736,984.2277,728.7811,-225.5923,908.6489,877.3913,436.2906,900.5588,901.7224,12.1876,876.4017,903.6037,450.1337,867.542,928.0098,34.7063,974.4804,917.4449,435.7875,976.7178,943.2314,30.9644
66,1010.3498,473.0655,-217.2091,1002.4405,459.4189,-190.1314,1001.3741,459.376,-190.1272,1000.0265,459.262,-190.1729,999.3599,459.8381,-246.0713,996.292,459.8827,-246.1414,992.8291,460.0303,-246.1475,978.98,469.2577,-66.5295,969.5098,469.8395,-319.1761,1004.8109,490.4768,-168.0637,1000.6634,491.7425,-241.5581,959.3048,544.895,77.8568,949.2192,551.28,-441.7615,1092.4282,547.931,97.3785,1085.5037,557.6535,-601.0577,1203.6214,516.9133,-53.8317,1210.6501,520.2332,-582.6204,1237.4784,511.4432,-60.4115,1245.774,514.5288,-665.2663,1241.4103,500.2568,-111.6251,1248.5021,499.2092,-621.6121,1228.1628,500.836,-82.1983,1236.9111,500.947,-571.7789,814.429,717.2918,177.0758,796.3843,728.6238,-176.7997,986.6043,714.0212,266.7223,984.1612,727.8844,-219.5225,908.6481,876.799,439.6026,900.4218,901.269,12.4315,876.4007,903.0091,453.3922,867.4226,927.9069,34.0796,974.3461,916.9899,434.7982,976.5202,943.2832,21.9859
67,1010.3272,471.3276,-217.1874,1002.4546,456.3153,-190.0942,1001.3872,456.3867,-190.092,1000.0346,456.4453,-190.1397,999.3771,456.9756,-246.0637,996.2925,457.4345,-246.1337,992.8188,457.7995,-246.1396,978.8696,466.3077,-66.6456,969.4952,466.6333,-319.6945,1004.7591,488.3201,-168.0478,1000.6079,489.6078,-241.5739,959.2911,538.5792,77.8828,949.5135,546.7805,-441.3829,1092.4014,541.8871,97.5816,1085.1739,551.7667,-598.6214,1203.2946,511.5053,-53.3586,1210.6273,516.5659,-582.2276,1237.4236,506.7323,-60.0142,1245.7506,511.4263,-664.4861,1241.3274,496.4416,-111.0437,1248.5161,496.6228,-620.4465,1228.0974,496.8155,-81.7055,1236.8932,497.9975,-571.2003,813.639,710.3236,177.2018,796.3075,721.9907,-176.9203,984.2136,715.2058,264.0212,983.8157,726.7462,-214.2644,908.3232,877.3005,431.3626,900.5879,900.9888,9.6146,875.9896,904.7244,444.2675,867.5171,927.9186,29.1385,974.1364,917.6484,420.9094,976.338,942.6684,10.6212
68,1010.1942,468.4169,-210.533,1002.337,453.5542,-183.6624,1001.2422,453.7543,-183.6667,999.8402,453.9915,-183.7168,999.225,454.5097,-240.2096,996.0806,455.1721,-240.2826,992.5421,455.5231,-240.2894,978.6884,463.9921,-61.0073,969.4403,464.2107,-316.5008,1004.6524,485.3508,-161.5566,1000.5783,486.753,-235.9843,958.4326,535.3608,88.1751,950.2244,544.3523,-436.895,1091.8255,537.8665,112.1789,1084.4728,549.7223,-591.1325,1202.8711,508.1011,-38.9951,1210.6104,516.138,-576.9703,1237.2763,503.1959,-42.8912,1245.7544,510.5661,-659.3828,1241.1944,494.0867,-97.0138,1248.5913,496.1759,-614.7189,1228.059,494.234,-68.1934,1237.0646,497.005,-565.6754,811.0562,709.3884,178.4703,796.7078,721.6018,-178.1942,982.6274,717.6691,265.8041,983.769,726.6739,-208.8787,908.0399,878.0868,431.8553,901.734,900.9868,9.4896,875.2633,906.4206,444.6561,867.7887,928.3439,29.0517,973.2145,918.1249,421.088,976.2201,942.4952,11.4829
69,1009.9249,467.5736,-210.7609,1001.8674,452.6978,-183.9299,1000.7316,452.8401,-183.9339,999.3013,453.0685,-183.9836,998.7165,453.6913,-240.4539,995.626,454.2213,-240.5274,992.1192,454.4591,-240.5341,978.4002,462.953,-61.2461,969.1959,463.1934,-316.5859,1004.4279,483.9101,-161.7732,1000.4346,485.3024,-236.1949,957.6829,534.4468,89.4991,950.3692,543.1954,-436.7537,1091.501,534.9812,115.6128,1083.97,548.1507,-590.0946,1202.3966,505.9995,-34.8588,1210.2979,515.8778,-576.6651,1237.1887,501.8883,-37.8683,1245.463,511.0657,-658.9087,1241.179,493.514,-93.2423,1248.5787,496.7722,-614.5752,1228.0392,493.144,-64.3569,1237.0529,496.9753,-565.4768,809.035,708.9134,179.5061,796.9319,721.3342,-179.2371,981.0418,719.0246,267.6912,983.7416,726.6769,-204.9812,907.1841,879.4286,432.866,901.8666,901.2185,9.3338,874.321,907.8131,445.5381,867.7988,929.7262,29.0043,972.3469,918.8709,421.9236,975.9041,942.471,11.8905
70,1007.8893,420.1968,-236.1012,998.3913,406.7081,-208.3097,997.1237,406.6572,-208.3373,995.6338,406.7143,-208.4302,995.0471,407.2906,-264.1934,991.7894,407.4373,-264.2459,988.3339,407.5712,-264.2595,976.924,415.6973,-83.5004,968.4742,417.692,-335.9161,1003.8589,435.3526,-186.3824,999.9208,435.6167,-260.1449,958.4377,496.3472,76.9746,949.8709,498.767,-460.8317,1091.8993,497.9794,105.5831,1083.2113,505.8878,-618.563,1202.7997,463.9453,-38.6766,1209.4367,467.8942,-614.6445,1238.141,456.557,-42.0348,1244.5485,460.4985,-700.1775,1242.2986,448.7608,-99.0415,1248.4657,448.6047,-656.2259,1228.2187,449.6001,-69.0497,1235.7571,450.012,-604.0118,809.1924,669.2761,187.2098,796.6575,676.5197,-186.905,977.6381,717.7273,284.2643,979.3111,725.9557,-190.2623,907.1859,879.0887,455.2281,901.8665,901.3387,0.0229,874.4487,907.7153,467.8538,867.9462,931.4049,14.0564,972.2558,918.5292,430.1895,975.7114,942.1686,-34.255
71,1007.7843,412.9881,-232.2783,998.4178,399.4182,-204.8945,997.1242,399.4915,-204.9078,995.617,399.6523,-204.9789,995.1131,400.0968,-260.747,991.8745,400.4464,-260.8078,988.414,400.642,-260.8186,976.5154,409.9351,-80.7665,968.4681,410.7142,-333.9565,1003.5748,430.0576,-182.6809,999.8243,430.7617,-256.4515,958.6896,488.644,77.3116,949.6407,491.1037,-457.735,1093.9219,493.2362,106.9977,1082.7378,499.2857,-613.7513,1203.2538,456.6736,-38.5092,1207.7534,460.0186,-608.3941,1238.4788,451.2418,-42.3533,1243.655,454.8015,-691.9268,1242.7715,443.706,-98.8112,1248.219,442.9057,-648.3882,1228.4926,444.0774,-68.741,1235.0837,443.85,-597.6013,809.3311,660.7788,187.4791,797.0152,668.4656,-187.1303,977.2912,717.6735,282.4054,978.2834,725.9093,-195.0236,907.2141,880.0956,437.7611,902.5427,901.4321,-42.542,874.8465,907.6436,448.0563,868.292,931.5475,-30.5293,973.0377,919.1437,404.2595,975.6731,942.1688,-82.7122
72,1007.8955,416.4756,-201.7461,998.6801,400.9982,-175.6551,997.3586,401.1683,-175.7059,995.7739,401.4555,-175.7874,995.4777,401.9307,-233.4283,992.193,402.5592,-233.4873,988.6208,403.0161,-233.5133,976.3588,412.1532,-56.891,968.48,412.5204,-317.7619,1003.5703,433.1782,-153.6678,999.8234,434.4587,-229.8816,957.673,486.4776,101.5996,950.5428,492.9817,-444.0051,1092.5616,487.3395,133.2713,1082.8236,496.7226,-604.611,1200.6206,453.602,-24.7084,1207.7606,459.0421,-607.2776,1236.9764,450.1473,-28.4553,1243.6852,455.1011,-688.6163,1241.5749,443.0252,-86.5552,1248.6549,442.8335,-644.9574,1226.968,442.3879,-55.5532,1235.825,443.3078,-596.9895,808.8126,660.4904,188.3046,797.3486,672.7532,-187.9292,977.0832,717.1658,276.4951,978.0162,725.8903,-198.6093,907.2566,880.1034,414.3438,902.5607,901.6138,-36.5213,875.5417,907.6019,423.2258,868.6267,931.8694,-22.3861,973.9699,919.2149,385.6667,975.658,941.0796,-62.4057
73,1007.6435,414.9659,-220.7726,998.4105,399.9594,-193.0016,997.128,400.1205,-193.0504,995.5698,400.4001,-193.1254,995.2327,400.7969,-251.2439,992.0273,401.1523,-251.3069,988.4369,401.3857,-251.3542,975.9539,411.1974,-67.9795,967.8088,411.3641,-331.4811,1003.3474,431.7377,-170.5313,999.5748,432.7448,-247.6869,957.6864,485.4537,100.4938,950.5709,492.5287,-459.2945,1092.515,485.8802,127.7353,1083.0317,496.1003,-620.5899,1200.5129,451.861,-27.3785,1207.8542,459.3401,-621.1248,1236.8726,447.7892,-31.1566,1243.6906,455.6276,-705.7276,1241.5624,442.1987,-88.3805,1248.8069,444.0811,-663.2934,1226.9729,441.4408,-57.0019,1236.2561,444.1572,-610.485,809.3097,659.8445,191.1304,797.2292,673.5881,-190.7302,977.2172,715.7273,276.7562,977.7269,725.8928,-210.8748,907.8965,880.183,417.1789,902.5266,903.2119,-41.3213,876.9313,907.557,427.656,868.6788,933.4153,-26.8214,976.4559,919.6547,395.2314,975.8358,941.0867,-69.3734
74,1004.7439,347.2338,-224.0265,994.1246,334.6181,-196.1115,993.22,334.8633,-196.1783,992.2322,335.2652,-196.2813,990.358,334.8689,-252.1311,987.14,335.2926,-252.1858,983.6228,335.8494,-252.2402,974.4482,345.6341,-74.1637,964.7506,347.8666,-330.8845,1002.0646,364.457,-175.4346,997.8362,364.9516,-249.3845,962.5489,430.3045,90.4905,949.9147,427.8388,-456.8522,1093.9988,432.1351,125.9159,1079.8717,436.1481,-620.017,1201.5862,399.1301,-27.0952,1207.0208,399.0047,-629.3503,1237.5057,390.3836,-29.9184,1242.2944,393.669,-713.711,1242.456,384.392,-87.9333,1248.5408,382.63,-668.0596,1227.4909,386.7347,-57.2577,1235.0189,384.099,-617.6349,817.2105,614.4129,190.594,799.1751,619.6547,-190.229,972.7402,710.9299,231.9017,968.9048,722.9258,-211.9243,907.8865,880.269,353.2389,901.7627,903.4723,-79.6663,878.6904,906.7552,360.346,868.6796,933.4026,-72.1718,976.6647,919.3044,305.1574,975.8284,941.0197,-149.4795
